candidate_id,skill_name,assessment_score
CAND_0030333,Speech Recognition,46.5
CAND_0030334,CNN,44.5
CAND_0030334,Image Classification,70.7
CAND_0030335,BM25,53.8
CAND_0030335,Time Series,36.6
CAND_0030341,Forecasting,47.4
CAND_0030343,Recommendation Systems,36.8
CAND_0030347,GANs,53.8
CAND_0030348,LlamaIndex,87.0
CAND_0030351,Computer Vision,79.7
CAND_0030351,Speech Recognition,72.5
CAND_0030354,Speech Recognition,20.8
CAND_0030355,Hugging Face Transformers,59.3
CAND_0030355,Diffusion Models,32.6
CAND_0030355,Deep Learning,29.8
CAND_0030356,Object Detection,58.6
CAND_0030367,Kubeflow,35.7
CAND_0030371,Data Science,74.1
CAND_0030373,Data Science,73.0
CAND_0030374,Speech Recognition,41.1
CAND_0030376,MLflow,79.5
CAND_0030378,Reinforcement Learning,36.5
CAND_0030379,YOLO,60.6
CAND_0030379,TTS,76.3
CAND_0030390,Semantic Search,73.3
CAND_0030390,Weights & Biases,51.7
CAND_0030391,BentoML,56.9
CAND_0030393,PEFT,55.4
CAND_0030396,Vector Search,48.4
CAND_0030399,Statistical Modeling,25.3
CAND_0030399,CNN,33.0
CAND_0030400,GANs,69.1
CAND_0030412,Speech Recognition,52.2
CAND_0030413,Statistical Modeling,42.3
CAND_0030423,ASR,56.2
CAND_0030424,Statistical Modeling,28.6
CAND_0030426,Weights & Biases,68.9
CAND_0030429,Kubeflow,69.9
CAND_0030430,scikit-learn,51.8
CAND_0030430,GANs,61.6
CAND_0030433,TensorFlow,45.1
CAND_0030434,TTS,66.0
CAND_0030437,Speech Recognition,70.4
CAND_0030449,pgvector,26.1
CAND_0030450,OpenCV,35.1
CAND_0030453,Computer Vision,60.7
CAND_0030454,Computer Vision,38.0
CAND_0030454,Diffusion Models,63.7
CAND_0030457,Forecasting,20.7
CAND_0030463,Weights & Biases,80.9
CAND_0030463,LoRA,52.0
CAND_0030464,BentoML,37.1
CAND_0030468,RAG,80.5
CAND_0030468,Semantic Search,72.4
CAND_0030468,Sentence Transformers,97.0
CAND_0030472,MLOps,32.0
CAND_0030473,Kubeflow,46.4
CAND_0030473,Machine Learning,75.9
CAND_0030475,FAISS,45.7
CAND_0030475,Milvus,49.1
CAND_0030483,Learning to Rank,47.6
CAND_0030486,MLOps,43.9
CAND_0030500,BentoML,64.0
CAND_0030502,Fine-tuning LLMs,31.2
CAND_0030502,TTS,28.2
CAND_0030514,GANs,27.3
CAND_0030515,MLOps,69.1
CAND_0030515,Image Classification,53.9
CAND_0030515,Diffusion Models,78.3
CAND_0030517,TTS,47.2
CAND_0030519,MLflow,69.3
CAND_0030519,scikit-learn,79.8
CAND_0030522,BentoML,61.8
CAND_0030523,GANs,47.9
CAND_0030523,Reinforcement Learning,45.4
CAND_0030524,CNN,66.5
CAND_0030541,Speech Recognition,35.4
CAND_0030542,TTS,58.0
CAND_0030549,Image Classification,61.5
CAND_0030549,OpenCV,57.4
CAND_0030549,MLOps,47.4
CAND_0030551,Statistical Modeling,33.7
CAND_0030551,Reinforcement Learning,49.1
CAND_0030553,MLOps,68.4
CAND_0030553,pgvector,58.8
CAND_0030553,Computer Vision,51.5
CAND_0030553,TTS,37.8
CAND_0030556,Recommendation Systems,58.2
CAND_0030556,MLOps,65.7
CAND_0030556,TTS,80.6
CAND_0030556,Speech Recognition,40.2
CAND_0030563,CNN,66.8
CAND_0030564,Reinforcement Learning,63.6
CAND_0030571,Object Detection,50.1
CAND_0030584,Kubeflow,43.4
CAND_0030589,Kubeflow,72.8
CAND_0030594,Feature Engineering,39.1
CAND_0030594,PEFT,63.8
CAND_0030599,OpenCV,63.1
CAND_0030599,Data Science,34.4
CAND_0030605,BM25,66.4
CAND_0030607,Diffusion Models,56.2
CAND_0030607,CNN,59.5
CAND_0030611,PEFT,70.4
CAND_0030611,CNN,29.5
CAND_0030621,Vector Search,41.3
CAND_0030637,CNN,23.1
CAND_0030638,Kubeflow,68.5
CAND_0030641,TTS,67.8
CAND_0030641,ASR,70.2
CAND_0030641,OpenCV,68.3
CAND_0030641,Time Series,37.7
CAND_0030643,OpenSearch,70.1
CAND_0030643,MLflow,61.0
CAND_0030645,YOLO,46.1
CAND_0030649,Computer Vision,67.0
CAND_0030651,ASR,36.9
CAND_0030656,Computer Vision,28.0
CAND_0030657,MLOps,57.6
CAND_0030657,Haystack,34.1
CAND_0030662,Data Science,50.2
CAND_0030668,Elasticsearch,77.2
CAND_0030668,Data Science,57.9
CAND_0030669,Statistical Modeling,66.1
CAND_0030669,Pinecone,42.8
CAND_0030669,MLflow,40.8
CAND_0030669,Computer Vision,41.6
CAND_0030670,MLOps,62.3
CAND_0030671,GANs,41.5
CAND_0030671,LoRA,50.1
CAND_0030688,Reinforcement Learning,31.5
CAND_0030690,CNN,41.4
CAND_0030699,BentoML,73.3
CAND_0030699,Feature Engineering,51.1
CAND_0030699,Weaviate,81.5
CAND_0030711,Image Classification,43.9
CAND_0030712,MLflow,66.4
CAND_0030713,Data Science,51.8
CAND_0030718,Deep Learning,47.0
CAND_0030723,YOLO,72.0
CAND_0030723,ASR,40.3
CAND_0030726,Kubeflow,49.3
CAND_0030728,Forecasting,51.8
CAND_0030730,Image Classification,77.1
CAND_0030733,Speech Recognition,26.2
CAND_0030751,Qdrant,57.9
CAND_0030751,Time Series,34.0
CAND_0030752,Reinforcement Learning,46.1
CAND_0030756,Diffusion Models,39.2
CAND_0030759,Reinforcement Learning,49.0
CAND_0030762,Forecasting,43.9
CAND_0030764,Object Detection,66.8
CAND_0030766,Pinecone,48.3
CAND_0030766,LangChain,47.7
CAND_0030771,Weights & Biases,34.7
CAND_0030772,Milvus,25.8
CAND_0030772,CNN,26.6
CAND_0030774,scikit-learn,53.4
CAND_0030780,LlamaIndex,87.4
CAND_0030780,Data Science,71.8
CAND_0030780,RAG,52.9
CAND_0030780,Speech Recognition,45.6
CAND_0030781,OpenCV,75.2
CAND_0030781,TTS,50.8
CAND_0030781,Statistical Modeling,42.9
CAND_0030781,Feature Engineering,81.6
CAND_0030781,Recommendation Systems,78.1
CAND_0030783,Kubeflow,80.0
CAND_0030784,Embeddings,58.4
CAND_0030784,Python,59.2
CAND_0030784,QLoRA,76.6
CAND_0030784,Reinforcement Learning,40.0
CAND_0030784,Feature Engineering,69.2
CAND_0030786,TTS,59.3
CAND_0030798,Time Series,41.2
CAND_0030798,Kubeflow,49.8
CAND_0030799,MLOps,29.8
CAND_0030799,Forecasting,57.9
CAND_0030799,Feature Engineering,70.1
CAND_0030800,Weaviate,69.1
CAND_0030807,Image Classification,38.4
CAND_0030813,Milvus,76.0
CAND_0030813,pgvector,78.3
CAND_0030813,Image Classification,64.4
CAND_0030813,Time Series,67.8
CAND_0030814,Reinforcement Learning,59.5
CAND_0030815,Time Series,73.6
CAND_0030815,Data Science,53.9
CAND_0030815,Feature Engineering,48.9
CAND_0030815,Forecasting,75.1
CAND_0030818,NLP,56.1
CAND_0030820,GANs,52.3
CAND_0030825,OpenSearch,40.9
CAND_0030825,YOLO,51.5
CAND_0030826,Statistical Modeling,23.7
CAND_0030831,LangChain,49.1
CAND_0030835,MLflow,47.8
CAND_0030835,Qdrant,57.1
CAND_0030841,Object Detection,37.0
CAND_0030842,ASR,28.0
CAND_0030871,Forecasting,57.9
CAND_0030874,Computer Vision,42.1
CAND_0030875,NLP,31.0
CAND_0030875,Time Series,68.9
CAND_0030876,pgvector,64.8
CAND_0030876,Kubeflow,34.3
CAND_0030880,GANs,66.9
CAND_0030880,Milvus,58.3
CAND_0030881,Object Detection,35.3
CAND_0030882,Image Classification,34.6
CAND_0030887,Python,25.9
CAND_0030887,BentoML,61.5
CAND_0030891,Feature Engineering,74.8
CAND_0030895,Speech Recognition,55.4
CAND_0030897,Statistical Modeling,47.6
CAND_0030903,OpenCV,38.1
CAND_0030903,MLOps,77.9
CAND_0030903,Kubeflow,48.1
CAND_0030905,OpenCV,70.5
CAND_0030906,Learning to Rank,47.3
CAND_0030907,Object Detection,53.3
CAND_0030923,MLOps,56.4
CAND_0030927,OpenCV,70.5
CAND_0030929,YOLO,71.0
CAND_0030934,Diffusion Models,61.8
CAND_0030934,Forecasting,79.7
CAND_0030934,Hugging Face Transformers,36.3
CAND_0030937,Kubeflow,50.8
CAND_0030939,MLflow,55.3
CAND_0030946,Computer Vision,65.9
CAND_0030953,TTS,65.5
CAND_0030953,MLOps,66.4
CAND_0030953,Learning to Rank,85.3
CAND_0030953,ASR,53.4
CAND_0030967,Qdrant,47.1
CAND_0030967,Hugging Face Transformers,47.5
CAND_0030967,MLflow,87.6
CAND_0030967,Speech Recognition,66.6
CAND_0030967,ASR,48.6
CAND_0030973,Elasticsearch,55.6
CAND_0030981,Speech Recognition,69.5
CAND_0030986,Data Science,64.3
CAND_0030992,Image Classification,23.5
CAND_0030994,GANs,55.8
CAND_0031000,OpenCV,22.1
CAND_0031001,pgvector,63.1
CAND_0031001,Data Science,75.4
CAND_0031001,NLP,77.3
CAND_0031002,MLflow,75.2
CAND_0031005,Qdrant,57.0
CAND_0031005,Computer Vision,34.2
CAND_0031005,GANs,46.5
CAND_0031006,ASR,69.4
CAND_0031006,Diffusion Models,44.5
CAND_0031006,OpenCV,73.8
CAND_0031006,Haystack,56.8
CAND_0031012,Forecasting,22.2
CAND_0031017,Diffusion Models,71.2
CAND_0031026,YOLO,74.4
CAND_0031026,Diffusion Models,67.9
CAND_0031026,Speech Recognition,75.1
CAND_0031028,Kubeflow,56.6
CAND_0031031,Feature Engineering,74.2
CAND_0031031,Kubeflow,30.1
CAND_0031033,MLflow,74.7
CAND_0031033,TTS,63.1
CAND_0031045,Object Detection,21.3
CAND_0031046,YOLO,53.9
CAND_0031048,Data Science,31.7
CAND_0031053,PEFT,60.5
CAND_0031054,OpenCV,73.7
CAND_0031055,Reinforcement Learning,36.1
CAND_0031056,Deep Learning,51.3
CAND_0031057,Time Series,36.7
CAND_0031062,Speech Recognition,25.2
CAND_0031066,Kubeflow,46.2
CAND_0031068,Weaviate,74.0
CAND_0031068,Forecasting,52.1
CAND_0031072,Kubeflow,38.3
CAND_0031072,BM25,32.2
CAND_0031072,Qdrant,60.6
CAND_0031074,Sentence Transformers,40.7
CAND_0031075,pgvector,40.9
CAND_0031077,Speech Recognition,68.5
CAND_0031081,MLOps,56.6
CAND_0031083,Computer Vision,53.4
CAND_0031088,LangChain,40.4
CAND_0031093,Embeddings,53.8
CAND_0031093,OpenSearch,54.7
CAND_0031101,MLflow,78.1
CAND_0031101,BM25,49.3
CAND_0031101,Embeddings,50.2
CAND_0031101,Image Classification,76.7
CAND_0031101,PyTorch,77.9
CAND_0031107,ASR,48.9
CAND_0031109,Time Series,80.3
CAND_0031109,Prompt Engineering,45.0
CAND_0031109,MLflow,39.4
CAND_0031111,Data Science,31.1
CAND_0031116,BentoML,31.8
CAND_0031120,Qdrant,40.9
CAND_0031122,Kubeflow,49.7
CAND_0031127,YOLO,77.1
CAND_0031129,Kubeflow,72.7
CAND_0031129,YOLO,81.5
CAND_0031129,Deep Learning,49.4
CAND_0031129,OpenCV,41.8
CAND_0031134,BM25,57.7
CAND_0031134,Prompt Engineering,46.5
CAND_0031134,Forecasting,73.6
CAND_0031137,Time Series,46.2
CAND_0031139,scikit-learn,75.2
CAND_0031140,Forecasting,51.2
CAND_0031143,QLoRA,74.6
CAND_0031143,Python,84.7
CAND_0031145,Statistical Modeling,34.2
CAND_0031147,CNN,38.6
CAND_0031148,Object Detection,26.0
CAND_0031151,Feature Engineering,51.8
CAND_0031153,Diffusion Models,66.8
CAND_0031153,Reinforcement Learning,72.0
CAND_0031153,Data Science,61.0
CAND_0031156,CNN,29.0
CAND_0031158,MLOps,53.2
CAND_0031158,Learning to Rank,70.9
CAND_0031165,OpenCV,34.7
CAND_0031167,Embeddings,74.9
CAND_0031168,Weights & Biases,59.6
CAND_0031171,Diffusion Models,63.9
CAND_0031173,Recommendation Systems,44.8
CAND_0031185,Deep Learning,34.1
CAND_0031188,Elasticsearch,50.0
CAND_0031188,CNN,60.4
CAND_0031189,ASR,50.9
CAND_0031192,MLOps,81.0
CAND_0031195,MLOps,80.2
CAND_0031195,ASR,78.5
CAND_0031195,Object Detection,47.2
CAND_0031197,Image Classification,21.1
CAND_0031203,YOLO,38.8
CAND_0031214,RAG,38.5
CAND_0031217,BentoML,26.5
CAND_0031218,NLP,77.5
CAND_0031220,Speech Recognition,28.9
CAND_0031221,Data Science,75.6
CAND_0031221,pgvector,72.4
CAND_0031246,Haystack,77.0
CAND_0031246,Weaviate,47.6
CAND_0031249,Object Detection,45.0
CAND_0031255,Object Detection,26.0
CAND_0031257,ASR,61.5
CAND_0031280,Diffusion Models,33.2
CAND_0031280,Statistical Modeling,27.6
CAND_0031285,Data Science,81.2
CAND_0031285,Image Classification,53.3
CAND_0031286,TTS,65.2
CAND_0031290,Image Classification,49.7
CAND_0031290,Vector Search,75.5
CAND_0031290,Time Series,44.9
CAND_0031295,Image Classification,43.9
CAND_0031297,YOLO,49.6
CAND_0031298,OpenCV,50.7
CAND_0031303,CNN,51.8
CAND_0031303,Forecasting,45.5
CAND_0031306,NLP,76.7
CAND_0031310,Prompt Engineering,67.2
CAND_0031312,MLOps,20.7
CAND_0031316,Time Series,34.6
CAND_0031326,Hugging Face Transformers,74.5
CAND_0031327,Pinecone,43.7
CAND_0031334,Weights & Biases,26.4
CAND_0031336,Speech Recognition,37.9
CAND_0031338,Computer Vision,50.5
CAND_0031339,Object Detection,41.7
CAND_0031348,Statistical Modeling,45.5
CAND_0031349,Feature Engineering,33.2
CAND_0031352,Prompt Engineering,37.1
CAND_0031353,Diffusion Models,68.2
CAND_0031356,Sentence Transformers,75.4
CAND_0031362,Kubeflow,43.3
CAND_0031374,OpenCV,57.9
CAND_0031383,Time Series,41.0
CAND_0031384,QLoRA,60.3
CAND_0031390,YOLO,77.0
CAND_0031390,Kubeflow,68.7
CAND_0031390,QLoRA,80.1
CAND_0031390,Image Classification,75.5
CAND_0031390,ASR,66.8
CAND_0031394,BentoML,60.6
CAND_0031394,Time Series,37.9
CAND_0031397,Embeddings,64.7
CAND_0031401,MLflow,35.2
CAND_0031412,TTS,43.3
CAND_0031424,ASR,71.3
CAND_0031430,Time Series,32.9
CAND_0031438,MLOps,26.2
CAND_0031440,CNN,61.1
CAND_0031443,scikit-learn,29.5
CAND_0031443,Statistical Modeling,63.7
CAND_0031451,Reinforcement Learning,59.8
CAND_0031452,PEFT,42.7
CAND_0031456,FAISS,36.6
CAND_0031459,TTS,49.6
CAND_0031459,GANs,45.4
CAND_0031459,Weights & Biases,55.6
CAND_0031459,CNN,64.6
CAND_0031471,Feature Engineering,34.6
CAND_0031474,GANs,62.9
CAND_0031474,Data Science,55.2
CAND_0031476,Weights & Biases,59.6
CAND_0031476,BM25,67.8
CAND_0031476,PyTorch,72.0
CAND_0031477,Computer Vision,74.7
CAND_0031478,Forecasting,44.4
CAND_0031494,GANs,31.5
CAND_0031494,NLP,70.6
CAND_0031496,YOLO,55.2
CAND_0031499,Data Science,71.6
CAND_0031500,Prompt Engineering,40.9
CAND_0031502,ASR,39.1
CAND_0031515,MLflow,31.2
CAND_0031515,MLOps,51.1
CAND_0031517,QLoRA,60.9
CAND_0031517,Image Classification,77.2
CAND_0031519,Python,62.2
CAND_0031520,pgvector,63.4
CAND_0031522,Computer Vision,70.7
CAND_0031523,Computer Vision,64.4
CAND_0031529,OpenCV,60.8
CAND_0031533,scikit-learn,49.3
CAND_0031533,OpenCV,36.8
CAND_0031533,Milvus,63.9
CAND_0031541,Image Classification,66.1
CAND_0031546,Object Detection,41.9
CAND_0031549,ASR,27.5
CAND_0031551,Pinecone,46.6
CAND_0031552,TTS,48.2
CAND_0031554,Kubeflow,57.8
CAND_0031570,Sentence Transformers,36.7
CAND_0031570,Image Classification,50.4
CAND_0031573,pgvector,30.0
CAND_0031573,QLoRA,30.0
CAND_0031574,Speech Recognition,54.0
CAND_0031577,Image Classification,68.6
CAND_0031577,Speech Recognition,61.5
CAND_0031578,PEFT,68.4
CAND_0031586,Weights & Biases,49.9
CAND_0031593,Haystack,63.8
CAND_0031593,OpenCV,53.6
CAND_0031595,Pinecone,58.2
CAND_0031596,Forecasting,50.2
CAND_0031601,Feature Engineering,74.6
CAND_0031601,Fine-tuning LLMs,76.2
CAND_0031616,Time Series,47.5
CAND_0031616,MLOps,41.4
CAND_0031629,Data Science,69.9
CAND_0031630,Statistical Modeling,72.0
CAND_0031631,Sentence Transformers,64.1
CAND_0031631,Reinforcement Learning,64.7
CAND_0031635,Statistical Modeling,25.2
CAND_0031638,Forecasting,55.5
CAND_0031639,TTS,76.0
CAND_0031639,Prompt Engineering,41.0
CAND_0031639,MLflow,41.9
CAND_0031645,Computer Vision,69.7
CAND_0031646,Object Detection,67.7
CAND_0031649,Learning to Rank,62.5
CAND_0031650,LLMs,69.6
CAND_0031650,OpenCV,57.7
CAND_0031658,CNN,30.9
CAND_0031666,Feature Engineering,65.8
CAND_0031667,Data Science,49.9
CAND_0031670,Speech Recognition,42.1
CAND_0031687,BentoML,55.5
CAND_0031688,NLP,32.9
CAND_0031691,Kubeflow,67.8
CAND_0031696,Weights & Biases,26.6
CAND_0031702,BM25,25.1
CAND_0031703,Object Detection,74.9
CAND_0031703,BentoML,86.6
CAND_0031705,OpenCV,59.5
CAND_0031707,GANs,38.1
CAND_0031711,Semantic Search,51.7
CAND_0031714,OpenCV,47.8
CAND_0031718,YOLO,71.4
CAND_0031719,Forecasting,22.3
CAND_0031721,Prompt Engineering,61.5
CAND_0031722,Fine-tuning LLMs,28.3
CAND_0031723,Sentence Transformers,70.7
CAND_0031726,MLflow,70.2
CAND_0031729,Data Science,77.6
CAND_0031733,Diffusion Models,70.7
CAND_0031734,Kubeflow,55.8
CAND_0031734,Computer Vision,54.1
CAND_0031738,Semantic Search,73.4
CAND_0031738,Speech Recognition,28.2
CAND_0031752,Object Detection,52.3
CAND_0031757,Object Detection,51.9
CAND_0031764,LLMs,74.0
CAND_0031775,pgvector,52.7
CAND_0031778,LoRA,42.4
CAND_0031778,Learning to Rank,36.7
CAND_0031778,MLOps,41.6
CAND_0031781,Qdrant,45.9
CAND_0031796,TTS,39.0
CAND_0031797,Data Science,61.1
CAND_0031797,Reinforcement Learning,27.6
CAND_0031797,Kubeflow,46.7
CAND_0031810,Data Science,72.5
CAND_0031812,YOLO,38.4
CAND_0031815,MLflow,48.2
CAND_0031816,Diffusion Models,59.1
CAND_0031817,MLOps,59.4
CAND_0031818,Qdrant,34.9
CAND_0031822,MLflow,40.7
CAND_0031826,Data Science,57.8
CAND_0031834,LLMs,74.9
CAND_0031835,MLflow,33.7
CAND_0031836,MLflow,37.0
CAND_0031842,Hugging Face Transformers,41.3
CAND_0031849,CNN,64.4
CAND_0031857,MLOps,28.5
CAND_0031859,RAG,68.2
CAND_0031859,Forecasting,55.0
CAND_0031869,YOLO,59.1
CAND_0031870,MLflow,31.3
CAND_0031870,Object Detection,51.7
CAND_0031874,ASR,25.5
CAND_0031875,ASR,55.2
CAND_0031876,Data Science,53.3
CAND_0031876,TTS,37.4
CAND_0031876,Image Classification,58.3
CAND_0031884,Diffusion Models,40.3
CAND_0031884,TTS,42.9
CAND_0031885,TTS,41.1
CAND_0031892,Weights & Biases,59.0
CAND_0031893,BentoML,38.9
CAND_0031893,Prompt Engineering,63.6
CAND_0031893,Recommendation Systems,80.4
CAND_0031893,Learning to Rank,55.8
CAND_0031895,Feature Engineering,63.3
CAND_0031898,Reinforcement Learning,45.1
CAND_0031902,Weaviate,68.9
CAND_0031905,Forecasting,38.0
CAND_0031906,Weights & Biases,44.3
CAND_0031910,CNN,27.7
CAND_0031911,GANs,58.4
CAND_0031914,Qdrant,77.2
CAND_0031918,CNN,68.8
CAND_0031944,ASR,35.2
CAND_0031948,Feature Engineering,75.8
CAND_0031949,MLOps,21.2
CAND_0031954,Deep Learning,47.6
CAND_0031957,Time Series,32.4
CAND_0031959,Weaviate,72.9
CAND_0031961,Computer Vision,67.3
CAND_0031964,Kubeflow,58.7
CAND_0031965,YOLO,21.8
CAND_0031967,Image Classification,68.2
CAND_0031971,Computer Vision,39.7
CAND_0031971,LlamaIndex,69.0
CAND_0031974,Statistical Modeling,67.9
CAND_0031979,Object Detection,45.6
CAND_0031982,Prompt Engineering,54.7
CAND_0031982,TTS,74.1
CAND_0031982,ASR,80.7
CAND_0031982,FAISS,52.7
CAND_0031982,Deep Learning,82.7
CAND_0031996,Weights & Biases,65.4
CAND_0032011,Forecasting,29.7
CAND_0032019,TTS,70.9
CAND_0032021,Diffusion Models,74.0
CAND_0032022,Reinforcement Learning,56.9
CAND_0032025,Speech Recognition,65.5
CAND_0032028,LoRA,38.4
CAND_0032038,TTS,25.1
CAND_0032040,BM25,65.0
CAND_0032040,Weights & Biases,40.3
CAND_0032040,Kubeflow,51.5
CAND_0032040,LangChain,61.0
CAND_0032048,BentoML,32.1
CAND_0032051,Forecasting,45.6
CAND_0032051,GANs,47.9
CAND_0032059,GANs,43.6
CAND_0032067,BentoML,47.4
CAND_0032067,Statistical Modeling,61.0
CAND_0032067,Object Detection,61.1
CAND_0032068,Computer Vision,24.4
CAND_0032072,Kubeflow,29.8
CAND_0032077,OpenCV,77.7
CAND_0032078,Object Detection,54.3
CAND_0032082,OpenCV,38.1
CAND_0032089,Pinecone,82.8
CAND_0032089,Python,70.3
CAND_0032089,MLflow,70.1
CAND_0032089,Haystack,49.9
CAND_0032089,Object Detection,77.2
CAND_0032093,YOLO,70.8
CAND_0032101,Feature Engineering,38.2
CAND_0032109,TensorFlow,51.8
CAND_0032112,Feature Engineering,32.1
CAND_0032113,OpenCV,38.3
CAND_0032113,Deep Learning,37.7
CAND_0032113,Learning to Rank,59.0
CAND_0032113,Speech Recognition,54.0
CAND_0032115,Reinforcement Learning,59.8
CAND_0032115,BentoML,53.5
CAND_0032117,Time Series,45.6
CAND_0032118,RAG,64.9
CAND_0032119,Speech Recognition,25.8
CAND_0032128,Object Detection,26.0
CAND_0032129,BentoML,35.5
CAND_0032133,Speech Recognition,61.1
CAND_0032138,Statistical Modeling,27.7
CAND_0032148,Diffusion Models,34.5
CAND_0032156,MLOps,46.0
CAND_0032159,MLOps,38.8
CAND_0032169,GANs,39.5
CAND_0032179,Vector Search,66.6
CAND_0032179,Weaviate,74.8
CAND_0032179,Learning to Rank,78.2
CAND_0032179,CNN,47.9
CAND_0032179,PyTorch,48.7
CAND_0032182,PyTorch,44.7
CAND_0032182,Vector Search,70.0
CAND_0032184,Weights & Biases,47.0
CAND_0032184,Time Series,36.3
CAND_0032186,Statistical Modeling,50.8
CAND_0032186,Pinecone,51.2
CAND_0032186,BM25,53.1
CAND_0032186,ASR,62.9
CAND_0032192,CNN,32.8
CAND_0032193,BentoML,22.8
CAND_0032199,Image Classification,36.8
CAND_0032203,CNN,37.2
CAND_0032205,CNN,57.5
CAND_0032207,Weights & Biases,58.7
CAND_0032208,Speech Recognition,70.3
CAND_0032208,PyTorch,47.1
CAND_0032213,Computer Vision,52.4
CAND_0032216,Time Series,71.2
CAND_0032216,Learning to Rank,70.2
CAND_0032217,Computer Vision,22.2
CAND_0032223,Elasticsearch,32.2
CAND_0032229,OpenCV,30.5
CAND_0032237,Statistical Modeling,43.9
CAND_0032240,Qdrant,73.4
CAND_0032244,Diffusion Models,60.7
CAND_0032245,Image Classification,35.4
CAND_0032248,Hugging Face Transformers,67.4
CAND_0032255,Hugging Face Transformers,48.1
CAND_0032263,OpenCV,51.3
CAND_0032270,Fine-tuning LLMs,58.0
CAND_0032281,MLflow,39.0
CAND_0032285,CNN,74.5
CAND_0032286,ASR,69.2
CAND_0032287,QLoRA,40.2
CAND_0032287,LLMs,65.6
CAND_0032288,scikit-learn,73.7
CAND_0032288,Computer Vision,55.2
CAND_0032291,Milvus,40.8
CAND_0032294,Diffusion Models,43.5
CAND_0032295,Data Science,54.0
CAND_0032298,Vector Search,68.0
CAND_0032298,Reinforcement Learning,64.9
CAND_0032299,OpenCV,62.9
CAND_0032301,GANs,51.2
CAND_0032302,ASR,51.6
CAND_0032304,TTS,45.1
CAND_0032309,GANs,44.2
CAND_0032311,Milvus,76.8
CAND_0032314,ASR,58.4
CAND_0032332,Kubeflow,65.6
CAND_0032341,Statistical Modeling,63.7
CAND_0032346,Statistical Modeling,50.2
CAND_0032360,Diffusion Models,25.7
CAND_0032364,LLMs,27.3
CAND_0032364,Reinforcement Learning,72.3
CAND_0032366,Feature Engineering,68.2
CAND_0032368,Feature Engineering,55.4
CAND_0032382,Hugging Face Transformers,34.1
CAND_0032382,Object Detection,43.4
CAND_0032387,Data Science,27.1
CAND_0032388,Feature Engineering,56.0
CAND_0032388,GANs,75.9
CAND_0032388,Diffusion Models,65.3
CAND_0032393,Speech Recognition,38.0
CAND_0032400,YOLO,43.6
CAND_0032400,Data Science,53.5
CAND_0032404,CNN,67.5
CAND_0032404,Forecasting,38.4
CAND_0032404,Milvus,30.1
CAND_0032409,BentoML,33.7
CAND_0032415,Elasticsearch,47.0
CAND_0032419,BentoML,38.7
CAND_0032420,Image Classification,37.7
CAND_0032422,Reinforcement Learning,21.3
CAND_0032427,FAISS,36.1
CAND_0032431,MLOps,43.6
CAND_0032437,Speech Recognition,56.7
CAND_0032443,Speech Recognition,72.3
CAND_0032446,Data Science,35.3
CAND_0032450,Computer Vision,32.6
CAND_0032452,YOLO,77.1
CAND_0032452,OpenSearch,33.4
CAND_0032453,ASR,61.9
CAND_0032456,YOLO,80.4
CAND_0032456,ASR,58.8
CAND_0032456,MLOps,38.6
CAND_0032457,Weights & Biases,69.2
CAND_0032461,Weights & Biases,72.0
CAND_0032463,Reinforcement Learning,56.6
CAND_0032468,YOLO,66.4
CAND_0032470,LlamaIndex,33.0
CAND_0032471,Statistical Modeling,71.9
CAND_0032472,Kubeflow,32.7
CAND_0032472,BM25,74.9
CAND_0032491,Kubeflow,62.8
CAND_0032491,Feature Engineering,34.9
CAND_0032499,Diffusion Models,55.7
CAND_0032505,Statistical Modeling,74.9
CAND_0032505,Feature Engineering,68.9
CAND_0032506,Forecasting,25.7
CAND_0032507,ASR,27.4
CAND_0032508,Statistical Modeling,63.8
CAND_0032513,GANs,57.7
CAND_0032515,MLflow,51.7
CAND_0032515,Milvus,74.3
CAND_0032515,Vector Search,71.6
CAND_0032524,Learning to Rank,53.8
CAND_0032524,Sentence Transformers,74.4
CAND_0032525,TTS,62.8
CAND_0032526,Reinforcement Learning,54.4
CAND_0032532,Vector Search,58.8
CAND_0032532,OpenCV,55.3
CAND_0032536,YOLO,47.1
CAND_0032541,Statistical Modeling,64.6
CAND_0032543,MLflow,48.0
CAND_0032544,TTS,30.2
CAND_0032553,YOLO,70.7
CAND_0032555,Object Detection,43.5
CAND_0032557,Time Series,44.7
CAND_0032559,Data Science,27.6
