candidate_id,cert_order,name,issuer,year
CAND_0019892,2,Scrum Master Certified,Scrum Alliance,2024
CAND_0019899,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0019899,2,AWS Certified Cloud Practitioner,AWS,2025
CAND_0019917,1,Scrum Master Certified,Scrum Alliance,2025
CAND_0019922,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0019922,2,AWS Certified Cloud Practitioner,AWS,2018
CAND_0019927,1,Scrum Master Certified,Scrum Alliance,2025
CAND_0019927,2,AWS Certified Cloud Practitioner,AWS,2020
CAND_0019932,1,AWS Certified Cloud Practitioner,AWS,2020
CAND_0019932,2,Scrum Master Certified,Scrum Alliance,2023
CAND_0019942,1,Six Sigma Green Belt,ASQ,2025
CAND_0019949,1,Six Sigma Green Belt,ASQ,2022
CAND_0019951,1,Six Sigma Green Belt,ASQ,2019
CAND_0019951,2,Scrum Master Certified,Scrum Alliance,2021
CAND_0019956,1,Six Sigma Green Belt,ASQ,2024
CAND_0019958,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0019965,1,Six Sigma Green Belt,ASQ,2019
CAND_0019966,1,Six Sigma Green Belt,ASQ,2021
CAND_0019971,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0019971,2,Scrum Master Certified,Scrum Alliance,2024
CAND_0019972,1,AWS Certified Cloud Practitioner,AWS,2024
CAND_0019973,1,AWS Certified Cloud Practitioner,AWS,2024
CAND_0019975,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0019983,1,AWS Certified Cloud Practitioner,AWS,2020
CAND_0019983,2,Scrum Master Certified,Scrum Alliance,2022
CAND_0019989,1,Six Sigma Green Belt,ASQ,2023
CAND_0019990,1,Scrum Master Certified,Scrum Alliance,2023
CAND_0019990,2,AWS Certified Cloud Practitioner,AWS,2023
CAND_0019994,1,Six Sigma Green Belt,ASQ,2021
CAND_0019994,2,AWS Certified Cloud Practitioner,AWS,2019
CAND_0019998,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0019998,2,AWS Certified Cloud Practitioner,AWS,2020
CAND_0020005,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0020007,1,Scrum Master Certified,Scrum Alliance,2025
CAND_0020009,1,AWS Certified Cloud Practitioner,AWS,2020
CAND_0020017,1,AWS Certified Cloud Practitioner,AWS,2019
CAND_0020020,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0020022,1,Six Sigma Green Belt,ASQ,2022
CAND_0020022,2,AWS Certified Cloud Practitioner,AWS,2018
CAND_0020026,1,Six Sigma Green Belt,ASQ,2021
CAND_0020026,2,AWS Certified Cloud Practitioner,AWS,2018
CAND_0020030,1,Scrum Master Certified,Scrum Alliance,2018
CAND_0020032,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0020032,2,Six Sigma Green Belt,ASQ,2020
CAND_0020038,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0020038,2,Six Sigma Green Belt,ASQ,2024
CAND_0020040,1,AWS Certified Cloud Practitioner,AWS,2020
CAND_0020043,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0020050,1,Six Sigma Green Belt,ASQ,2019
CAND_0020050,2,Scrum Master Certified,Scrum Alliance,2018
CAND_0020057,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0020058,1,Scrum Master Certified,Scrum Alliance,2022
CAND_0020060,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0020060,2,Scrum Master Certified,Scrum Alliance,2022
CAND_0020065,1,Scrum Master Certified,Scrum Alliance,2023
CAND_0020065,2,Six Sigma Green Belt,ASQ,2020
CAND_0020068,1,Six Sigma Green Belt,ASQ,2019
CAND_0020068,2,AWS Certified Cloud Practitioner,AWS,2022
CAND_0020070,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0020070,2,Six Sigma Green Belt,ASQ,2023
CAND_0020075,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0020075,2,AWS Certified Cloud Practitioner,AWS,2021
CAND_0020079,1,Six Sigma Green Belt,ASQ,2025
CAND_0020079,2,AWS Certified Cloud Practitioner,AWS,2022
CAND_0020091,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0020105,1,AWS Certified Cloud Practitioner,AWS,2025
CAND_0020105,2,Scrum Master Certified,Scrum Alliance,2023
CAND_0020110,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0020111,1,Scrum Master Certified,Scrum Alliance,2023
CAND_0020111,2,Six Sigma Green Belt,ASQ,2018
CAND_0020113,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0020113,2,Six Sigma Green Belt,ASQ,2022
CAND_0020114,1,Scrum Master Certified,Scrum Alliance,2025
CAND_0020114,2,AWS Certified Cloud Practitioner,AWS,2024
CAND_0020118,1,Scrum Master Certified,Scrum Alliance,2025
CAND_0020118,2,AWS Certified Cloud Practitioner,AWS,2020
CAND_0020127,1,AWS Certified Cloud Practitioner,AWS,2024
CAND_0020127,2,Scrum Master Certified,Scrum Alliance,2023
CAND_0020129,1,Six Sigma Green Belt,ASQ,2020
CAND_0020138,1,Six Sigma Green Belt,ASQ,2019
CAND_0020138,2,Scrum Master Certified,Scrum Alliance,2019
CAND_0020142,1,AWS Certified Cloud Practitioner,AWS,2020
CAND_0020142,2,Six Sigma Green Belt,ASQ,2021
CAND_0020146,1,Six Sigma Green Belt,ASQ,2018
CAND_0020146,2,AWS Certified Cloud Practitioner,AWS,2025
CAND_0020147,1,Six Sigma Green Belt,ASQ,2025
CAND_0020147,2,AWS Certified Cloud Practitioner,AWS,2018
CAND_0020148,1,Six Sigma Green Belt,ASQ,2021
CAND_0020148,2,Scrum Master Certified,Scrum Alliance,2025
CAND_0020154,1,Scrum Master Certified,Scrum Alliance,2023
CAND_0020154,2,Six Sigma Green Belt,ASQ,2024
CAND_0020156,1,Six Sigma Green Belt,ASQ,2023
CAND_0020156,2,AWS Certified Cloud Practitioner,AWS,2022
CAND_0020158,1,Scrum Master Certified,Scrum Alliance,2018
CAND_0020158,2,AWS Certified Cloud Practitioner,AWS,2020
CAND_0020159,1,AWS Certified Cloud Practitioner,AWS,2020
CAND_0020159,2,Six Sigma Green Belt,ASQ,2023
CAND_0020161,1,Scrum Master Certified,Scrum Alliance,2025
CAND_0020161,2,AWS Certified Cloud Practitioner,AWS,2021
CAND_0020162,1,Six Sigma Green Belt,ASQ,2023
CAND_0020162,2,AWS Certified Cloud Practitioner,AWS,2022
CAND_0020164,1,Six Sigma Green Belt,ASQ,2022
CAND_0020164,2,Scrum Master Certified,Scrum Alliance,2018
CAND_0020176,1,Six Sigma Green Belt,ASQ,2020
CAND_0020183,1,Six Sigma Green Belt,ASQ,2024
CAND_0020183,2,AWS Certified Cloud Practitioner,AWS,2021
CAND_0020185,1,Six Sigma Green Belt,ASQ,2019
CAND_0020185,2,Scrum Master Certified,Scrum Alliance,2020
CAND_0020188,1,Scrum Master Certified,Scrum Alliance,2022
CAND_0020192,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0020192,2,Six Sigma Green Belt,ASQ,2024
CAND_0020201,1,Six Sigma Green Belt,ASQ,2021
CAND_0020201,2,AWS Certified Cloud Practitioner,AWS,2023
CAND_0020202,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0020205,1,Six Sigma Green Belt,ASQ,2021
CAND_0020205,2,Scrum Master Certified,Scrum Alliance,2019
CAND_0020209,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0020213,1,Six Sigma Green Belt,ASQ,2018
CAND_0020214,1,Scrum Master Certified,Scrum Alliance,2025
CAND_0020214,2,AWS Certified Cloud Practitioner,AWS,2024
CAND_0020215,1,Six Sigma Green Belt,ASQ,2021
CAND_0020215,2,Scrum Master Certified,Scrum Alliance,2022
CAND_0020219,1,Six Sigma Green Belt,ASQ,2020
CAND_0020219,2,AWS Certified Cloud Practitioner,AWS,2021
CAND_0020220,1,AWS Certified Cloud Practitioner,AWS,2025
CAND_0020220,2,Six Sigma Green Belt,ASQ,2021
CAND_0020223,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0020223,2,Six Sigma Green Belt,ASQ,2023
CAND_0020226,1,Scrum Master Certified,Scrum Alliance,2023
CAND_0020226,2,Six Sigma Green Belt,ASQ,2019
CAND_0020230,1,Six Sigma Green Belt,ASQ,2022
CAND_0020232,1,Six Sigma Green Belt,ASQ,2025
CAND_0020232,2,AWS Certified Cloud Practitioner,AWS,2019
CAND_0020240,1,Six Sigma Green Belt,ASQ,2023
CAND_0020240,2,AWS Certified Cloud Practitioner,AWS,2020
CAND_0020242,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0020244,1,Six Sigma Green Belt,ASQ,2023
CAND_0020246,1,Six Sigma Green Belt,ASQ,2022
CAND_0020246,2,AWS Certified Cloud Practitioner,AWS,2021
CAND_0020252,1,AWS Certified Cloud Practitioner,AWS,2025
CAND_0020252,2,Scrum Master Certified,Scrum Alliance,2018
CAND_0020253,1,AWS Certified Cloud Practitioner,AWS,2024
CAND_0020253,2,Scrum Master Certified,Scrum Alliance,2021
CAND_0020257,1,Scrum Master Certified,Scrum Alliance,2025
CAND_0020259,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0020259,2,Six Sigma Green Belt,ASQ,2024
CAND_0020261,1,Scrum Master Certified,Scrum Alliance,2025
CAND_0020262,1,Six Sigma Green Belt,ASQ,2018
CAND_0020262,2,Scrum Master Certified,Scrum Alliance,2020
CAND_0020264,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0020275,1,Six Sigma Green Belt,ASQ,2023
CAND_0020275,2,Scrum Master Certified,Scrum Alliance,2023
CAND_0020282,1,Scrum Master Certified,Scrum Alliance,2025
CAND_0020284,1,AWS Certified Cloud Practitioner,AWS,2024
CAND_0020289,1,Scrum Master Certified,Scrum Alliance,2025
CAND_0020292,1,Six Sigma Green Belt,ASQ,2018
CAND_0020292,2,Scrum Master Certified,Scrum Alliance,2025
CAND_0020300,1,Scrum Master Certified,Scrum Alliance,2023
CAND_0020300,2,AWS Certified Cloud Practitioner,AWS,2022
CAND_0020303,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0020303,2,Six Sigma Green Belt,ASQ,2022
CAND_0020304,1,AWS Certified Cloud Practitioner,AWS,2021
CAND_0020304,2,Six Sigma Green Belt,ASQ,2023
CAND_0020305,1,Six Sigma Green Belt,ASQ,2018
CAND_0020305,2,AWS Certified Cloud Practitioner,AWS,2021
CAND_0020307,1,AWS Certified Cloud Practitioner,AWS,2025
CAND_0020308,1,Six Sigma Green Belt,ASQ,2022
CAND_0020308,2,Scrum Master Certified,Scrum Alliance,2018
CAND_0020314,1,AWS Certified Cloud Practitioner,AWS,2024
CAND_0020315,1,Six Sigma Green Belt,ASQ,2022
CAND_0020317,1,AWS Certified Cloud Practitioner,AWS,2021
CAND_0020334,1,Six Sigma Green Belt,ASQ,2025
CAND_0020334,2,AWS Certified Cloud Practitioner,AWS,2020
CAND_0020335,1,Scrum Master Certified,Scrum Alliance,2025
CAND_0020335,2,AWS Certified Cloud Practitioner,AWS,2021
CAND_0020336,1,Scrum Master Certified,Scrum Alliance,2023
CAND_0020338,1,AWS Certified Cloud Practitioner,AWS,2021
CAND_0020345,1,Six Sigma Green Belt,ASQ,2019
CAND_0020345,2,AWS Certified Cloud Practitioner,AWS,2020
CAND_0020350,1,LangChain for LLM Application Development,DeepLearning.AI,2025
CAND_0020350,2,AWS Certified Machine Learning Specialty,AWS,2025
CAND_0020353,1,Six Sigma Green Belt,ASQ,2025
CAND_0020362,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0020362,2,Six Sigma Green Belt,ASQ,2018
CAND_0020369,1,AWS Certified Cloud Practitioner,AWS,2021
CAND_0020370,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0020372,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0020378,1,AWS Certified Cloud Practitioner,AWS,2021
CAND_0020379,1,AWS Certified Cloud Practitioner,AWS,2025
CAND_0020379,2,Six Sigma Green Belt,ASQ,2020
CAND_0020380,1,AWS Certified Cloud Practitioner,AWS,2025
CAND_0020380,2,Scrum Master Certified,Scrum Alliance,2024
CAND_0020385,1,Six Sigma Green Belt,ASQ,2024
CAND_0020386,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0020389,1,Scrum Master Certified,Scrum Alliance,2025
CAND_0020391,1,AWS Certified Cloud Practitioner,AWS,2021
CAND_0020397,1,AWS Certified Cloud Practitioner,AWS,2021
CAND_0020403,1,AWS Certified Cloud Practitioner,AWS,2025
CAND_0020403,2,Six Sigma Green Belt,ASQ,2024
CAND_0020405,1,Six Sigma Green Belt,ASQ,2021
CAND_0020405,2,AWS Certified Cloud Practitioner,AWS,2020
CAND_0020406,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0020407,1,Six Sigma Green Belt,ASQ,2021
CAND_0020407,2,Scrum Master Certified,Scrum Alliance,2025
CAND_0020408,1,Six Sigma Green Belt,ASQ,2022
CAND_0020408,2,Scrum Master Certified,Scrum Alliance,2021
CAND_0020412,1,Six Sigma Green Belt,ASQ,2025
CAND_0020412,2,Scrum Master Certified,Scrum Alliance,2018
CAND_0020417,1,Six Sigma Green Belt,ASQ,2021
CAND_0020417,2,AWS Certified Cloud Practitioner,AWS,2018
CAND_0020423,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0020423,2,Six Sigma Green Belt,ASQ,2022
CAND_0020427,1,Six Sigma Green Belt,ASQ,2025
CAND_0020428,1,AWS Certified Cloud Practitioner,AWS,2025
CAND_0020428,2,Six Sigma Green Belt,ASQ,2021
CAND_0020429,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0020429,2,Six Sigma Green Belt,ASQ,2024
CAND_0020438,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0020438,2,Six Sigma Green Belt,ASQ,2024
CAND_0020445,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0020447,1,Six Sigma Green Belt,ASQ,2021
CAND_0020453,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0020457,1,Scrum Master Certified,Scrum Alliance,2025
CAND_0020457,2,AWS Certified Cloud Practitioner,AWS,2020
CAND_0020461,1,Scrum Master Certified,Scrum Alliance,2023
CAND_0020461,2,AWS Certified Cloud Practitioner,AWS,2024
CAND_0020465,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0020466,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0020467,1,Scrum Master Certified,Scrum Alliance,2025
CAND_0020473,1,Six Sigma Green Belt,ASQ,2023
CAND_0020473,2,AWS Certified Cloud Practitioner,AWS,2024
CAND_0020477,1,AWS Certified Cloud Practitioner,AWS,2021
CAND_0020477,2,Scrum Master Certified,Scrum Alliance,2025
CAND_0020481,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0020491,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0020495,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0020495,2,Six Sigma Green Belt,ASQ,2018
CAND_0020498,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0020499,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0020499,2,Six Sigma Green Belt,ASQ,2019
CAND_0020514,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0020516,1,AWS Certified Cloud Practitioner,AWS,2025
CAND_0020517,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0020517,2,AWS Certified Cloud Practitioner,AWS,2021
CAND_0020528,1,Six Sigma Green Belt,ASQ,2020
CAND_0020530,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0020530,2,Scrum Master Certified,Scrum Alliance,2019
CAND_0020532,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0020535,1,Six Sigma Green Belt,ASQ,2021
CAND_0020536,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0020536,2,Scrum Master Certified,Scrum Alliance,2021
CAND_0020538,1,Six Sigma Green Belt,ASQ,2019
CAND_0020539,1,Six Sigma Green Belt,ASQ,2025
CAND_0020542,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0020551,1,Six Sigma Green Belt,ASQ,2023
CAND_0020551,2,Scrum Master Certified,Scrum Alliance,2025
CAND_0020553,1,Six Sigma Green Belt,ASQ,2021
CAND_0020553,2,Scrum Master Certified,Scrum Alliance,2019
CAND_0020556,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0020558,1,Scrum Master Certified,Scrum Alliance,2022
CAND_0020558,2,Six Sigma Green Belt,ASQ,2019
CAND_0020559,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0020563,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0020563,2,Six Sigma Green Belt,ASQ,2024
CAND_0020565,1,Six Sigma Green Belt,ASQ,2022
CAND_0020565,2,Scrum Master Certified,Scrum Alliance,2019
CAND_0020567,1,Six Sigma Green Belt,ASQ,2024
CAND_0020571,1,Six Sigma Green Belt,ASQ,2024
CAND_0020573,1,Six Sigma Green Belt,ASQ,2022
CAND_0020573,2,AWS Certified Cloud Practitioner,AWS,2018
CAND_0020578,1,Six Sigma Green Belt,ASQ,2019
CAND_0020580,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0020580,2,Six Sigma Green Belt,ASQ,2025
CAND_0020593,1,Scrum Master Certified,Scrum Alliance,2025
CAND_0020593,2,Six Sigma Green Belt,ASQ,2025
CAND_0020594,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0020597,1,Six Sigma Green Belt,ASQ,2018
CAND_0020600,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0020603,1,Scrum Master Certified,Scrum Alliance,2023
CAND_0020603,2,AWS Certified Cloud Practitioner,AWS,2021
CAND_0020604,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0020604,2,AWS Certified Cloud Practitioner,AWS,2020
CAND_0020606,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0020607,1,Six Sigma Green Belt,ASQ,2025
CAND_0020607,2,Scrum Master Certified,Scrum Alliance,2023
CAND_0020618,1,Six Sigma Green Belt,ASQ,2022
CAND_0020618,2,Scrum Master Certified,Scrum Alliance,2023
CAND_0020620,1,Scrum Master Certified,Scrum Alliance,2025
CAND_0020620,2,Six Sigma Green Belt,ASQ,2021
CAND_0020622,1,Six Sigma Green Belt,ASQ,2020
CAND_0020624,1,AWS Certified Cloud Practitioner,AWS,2021
CAND_0020643,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0020643,2,Six Sigma Green Belt,ASQ,2023
CAND_0020647,1,Six Sigma Green Belt,ASQ,2021
CAND_0020652,1,Scrum Master Certified,Scrum Alliance,2025
CAND_0020652,2,Six Sigma Green Belt,ASQ,2020
CAND_0020653,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0020656,1,AWS Certified Cloud Practitioner,AWS,2025
CAND_0020656,2,Six Sigma Green Belt,ASQ,2018
CAND_0020661,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0020661,2,Six Sigma Green Belt,ASQ,2020
CAND_0020668,1,Six Sigma Green Belt,ASQ,2022
CAND_0020668,2,Scrum Master Certified,Scrum Alliance,2023
CAND_0020674,1,AWS Certified Cloud Practitioner,AWS,2024
CAND_0020674,2,Six Sigma Green Belt,ASQ,2023
CAND_0020675,1,AWS Certified Cloud Practitioner,AWS,2020
CAND_0020675,2,Six Sigma Green Belt,ASQ,2025
CAND_0020681,1,Six Sigma Green Belt,ASQ,2020
CAND_0020681,2,AWS Certified Cloud Practitioner,AWS,2024
CAND_0020684,1,AWS Certified Cloud Practitioner,AWS,2019
CAND_0020684,2,Six Sigma Green Belt,ASQ,2024
CAND_0020685,1,Six Sigma Green Belt,ASQ,2024
CAND_0020688,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0020690,1,Six Sigma Green Belt,ASQ,2021
CAND_0020691,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0020691,2,AWS Certified Cloud Practitioner,AWS,2023
CAND_0020694,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0020694,2,Six Sigma Green Belt,ASQ,2023
CAND_0020698,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0020705,1,Scrum Master Certified,Scrum Alliance,2018
CAND_0020705,2,AWS Certified Cloud Practitioner,AWS,2019
CAND_0020707,1,AWS Certified Cloud Practitioner,AWS,2025
CAND_0020707,2,Six Sigma Green Belt,ASQ,2024
CAND_0020708,1,LangChain for LLM Application Development,DeepLearning.AI,2022
CAND_0020708,2,NLP Specialization,Coursera/DeepLearning.AI,2018
CAND_0020715,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0020716,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0020716,2,Scrum Master Certified,Scrum Alliance,2025
CAND_0020722,1,Six Sigma Green Belt,ASQ,2021
CAND_0020722,2,Scrum Master Certified,Scrum Alliance,2018
CAND_0020732,1,Six Sigma Green Belt,ASQ,2025
CAND_0020743,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0020747,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0020750,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0020765,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0020765,2,Scrum Master Certified,Scrum Alliance,2024
CAND_0020773,1,Six Sigma Green Belt,ASQ,2019
CAND_0020775,1,AWS Certified Cloud Practitioner,AWS,2020
CAND_0020775,2,Scrum Master Certified,Scrum Alliance,2023
CAND_0020776,1,Six Sigma Green Belt,ASQ,2024
CAND_0020777,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0020783,1,Six Sigma Green Belt,ASQ,2024
CAND_0020783,2,AWS Certified Cloud Practitioner,AWS,2021
CAND_0020784,1,Six Sigma Green Belt,ASQ,2020
CAND_0020786,1,AWS Certified Cloud Practitioner,AWS,2021
CAND_0020786,2,Six Sigma Green Belt,ASQ,2019
CAND_0020795,1,AWS Certified Cloud Practitioner,AWS,2025
CAND_0020795,2,Scrum Master Certified,Scrum Alliance,2022
CAND_0020799,1,Scrum Master Certified,Scrum Alliance,2022
CAND_0020799,2,AWS Certified Cloud Practitioner,AWS,2019
CAND_0020802,1,Scrum Master Certified,Scrum Alliance,2022
CAND_0020802,2,Six Sigma Green Belt,ASQ,2018
CAND_0020812,1,Six Sigma Green Belt,ASQ,2019
CAND_0020819,1,Six Sigma Green Belt,ASQ,2019
CAND_0020820,1,LangChain for LLM Application Development,DeepLearning.AI,2018
CAND_0020823,1,AWS Certified Cloud Practitioner,AWS,2025
CAND_0020828,1,Six Sigma Green Belt,ASQ,2025
CAND_0020828,2,AWS Certified Cloud Practitioner,AWS,2024
CAND_0020834,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0020834,2,Scrum Master Certified,Scrum Alliance,2024
CAND_0020837,1,Six Sigma Green Belt,ASQ,2025
CAND_0020840,1,AWS Certified Cloud Practitioner,AWS,2025
CAND_0020840,2,Six Sigma Green Belt,ASQ,2022
CAND_0020844,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0020846,1,Six Sigma Green Belt,ASQ,2023
CAND_0020852,1,Six Sigma Green Belt,ASQ,2019
CAND_0020852,2,AWS Certified Cloud Practitioner,AWS,2021
CAND_0020853,1,Scrum Master Certified,Scrum Alliance,2023
CAND_0020860,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0020861,1,Six Sigma Green Belt,ASQ,2025
CAND_0020861,2,AWS Certified Cloud Practitioner,AWS,2020
CAND_0020862,1,AWS Certified Cloud Practitioner,AWS,2019
CAND_0020862,2,Six Sigma Green Belt,ASQ,2022
CAND_0020867,1,AWS Certified Cloud Practitioner,AWS,2025
CAND_0020867,2,Scrum Master Certified,Scrum Alliance,2021
CAND_0020871,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0020882,1,AWS Certified Cloud Practitioner,AWS,2021
CAND_0020882,2,Scrum Master Certified,Scrum Alliance,2019
CAND_0020887,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0020887,2,Six Sigma Green Belt,ASQ,2025
CAND_0020888,1,Scrum Master Certified,Scrum Alliance,2025
CAND_0020888,2,Six Sigma Green Belt,ASQ,2020
CAND_0020890,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0020895,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0020902,1,AWS Certified Cloud Practitioner,AWS,2021
CAND_0020918,1,Six Sigma Green Belt,ASQ,2019
CAND_0020921,1,AWS Certified Cloud Practitioner,AWS,2020
CAND_0020921,2,Scrum Master Certified,Scrum Alliance,2018
CAND_0020924,1,Six Sigma Green Belt,ASQ,2018
CAND_0020924,2,AWS Certified Cloud Practitioner,AWS,2019
CAND_0020925,1,Six Sigma Green Belt,ASQ,2024
CAND_0020925,2,Scrum Master Certified,Scrum Alliance,2022
CAND_0020926,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0020933,1,Six Sigma Green Belt,ASQ,2024
CAND_0020934,1,AWS Certified Cloud Practitioner,AWS,2020
CAND_0020936,1,Scrum Master Certified,Scrum Alliance,2023
CAND_0020937,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0020939,1,Six Sigma Green Belt,ASQ,2023
CAND_0020939,2,AWS Certified Cloud Practitioner,AWS,2018
CAND_0020946,1,Scrum Master Certified,Scrum Alliance,2021
